Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
147353,Phòng trọ nhỏ xinh 1tr6 khu Trường sa Phú Nhuận,1.6,10.0,Phú Nhuận,Hồ Chí Minh,2017-06-16
147328,"CHO THUÊ PHÒNG MỜI XÂY GẦN KHU CHỀ XUÂT TÂN THUẬN ,TRƯỜNG TC MAKETING  Q7.",3.0,18.0,Quận 7,Hồ Chí Minh,2017-06-15
147341,"PHÒNG TRỌ MỚI XÂY CÒN 01 PHÒNG TRỐNG DIỆN TÍCH 15M,CÓ GÁC LÁT GẠCH.PHÒNG MỚI XÂY ĐẸP",2.2,15.0,Bình Tân,Hồ Chí Minh,2017-06-15
147347,"CHO THUÊ PHÒNG ĐẸP CAO CẤP ĐỦ TIỆN NGHI TRUNG TÂM Q10,43/3 THÀNH THÁI",6.0,35.0,Quận 10,Hồ Chí Minh,2017-06-15
147340,"Cho thuê phòng gần bến xe Miền Tây, 138 Đường Số 1,KDC Nam Hùng Vương,P.An Lạc,Q.Bình Tân",2.5,40.0,Bình Tân,Hồ Chí Minh,2017-06-15
147349,cho thuê căn hộ 189/11 nguyễn văn đậu,3.8,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-15
147335,"Cho thuê phòng trọ 71/20 Cô Giang, Phường 1, Q.Phú Nhuận, TP.HCM",3.2,18.0,Phú Nhuận,Hồ Chí Minh,2017-06-14
147329,"Phòng cao cấp mới 100, Ngay Trường Chinh HHT, Trệt 25 m2, Vừa ở Vừa KD online,",4.0,25.0,Tân Bình,Hồ Chí Minh,2017-06-14
147307,"Cho thuê phòng đầy đủ tiện nghi,quận tân bình gần sân bay.",5.0,30.0,Tân Bình,Hồ Chí Minh,2017-06-13
147272,"Cho thuê phòng trọ full nội thất quận 5, giáp quận 10, cách Hùng Vương Plaza 1 phút, bảo vệ 24/24.",6.5,35.0,Quận 5,Hồ Chí Minh,2017-06-13
147304,"Room for rent, studio type, full furniture, district 10 center, new, security 24/24.",6.0,25.0,Quận 10,Hồ Chí Minh,2017-06-13
147212,"Phòng trọ quận 10, có máy lạnh, toilet riêng, 20m2, cách BigC Tô Hiến Thành 2 phút.",4.0,20.0,Quận 10,Hồ Chí Minh,2017-06-13
147308,"Phòng trọ giá rẻ tân phú, giờ giấc tự do 1,6tr/th",1.6,16.0,Tân Phú,Hồ Chí Minh,2017-06-13
145100,"CHo thuê phòng ở ghép GIƯỜNG TẦNG CAO CẤP, gần HUTECH, bao điện nước. LH 0963236325",1.5,25.0,Bình Thạnh,Hồ Chí Minh,2017-06-13
147088,"Phòng trọ cao cấp, full nội thất quận 1, có thang máy, khu an ninh yên tĩnh, gần BigC Miền Đông.",6.0,25.0,Quận 10,Hồ Chí Minh,2017-06-13
147090,"Cho thuê phòng trọ mới quận Tân Bình, có máy lạnh, tủ, giờ giấc tự do, ngay chợ Hoàng Hoa Thám",4.0,25.0,Tân Bình,Hồ Chí Minh,2017-06-13
147315,Cho Nữ thuê phòng,2.0,15.0,Tân Bình,Hồ Chí Minh,2017-06-13
146728,"Phòng trọ trung tâm quận 10, đầy đủ tiện nghi, an ninh 24/24, ra cầu vượt 3/2 mất 2 phút.",6.0,25.0,Quận 10,Hồ Chí Minh,2017-06-13
147326,cho thuê phòng trọ,1.85,16.0,Quận 10,Hồ Chí Minh,2017-06-13
147323,"cho nữ thuê phòng, giờ giấc tự do",2.0,26.0,Bình Thạnh,Hồ Chí Minh,2017-06-13
147325,cho thuê giá SV sạch sẽ,1.0,15.0,Tân Bình,Hồ Chí Minh,2017-06-13
147292,CHO THUÊ PHÒNG CAO CẤP,5.0,40.0,Quận 2,Hồ Chí Minh,2017-06-12
147290,"Cho thuê 1 phòng rộng tại Phan Văn Trị, DT25m2, 2.3tr",2.3,25.0,Bình Thạnh,Hồ Chí Minh,2017-06-12
147274,"Cho thuê phòng cao cấp Nguyễn Trãi, Q.1, giá 139,9k/ngày",4.199,16.0,Quận 1,Hồ Chí Minh,2017-06-12
147008,"PHÒNG TRỌ CAO CẤP LÊ VĂN SỸ, FULL NỘI THẤT 5TR/THÁNG",5.0,25.0,Quận 3,Hồ Chí Minh,2017-06-12
147258,"Phòng FUll nội thất, đủ tiện nghi đuờng Nguyễn Văn Thủ, Q1",6.3,35.0,Quận 1,Hồ Chí Minh,2017-06-12
147293,"Phòng trọ VIP Phan Xích Long, 5tr full nội thất",5.2,20.0,Phú Nhuận,Hồ Chí Minh,2017-06-12
147297,CHO THUÊ PHÒNG TRỌ GIÁ 1.100.000,1.0,18.0,Gò Vấp,Hồ Chí Minh,2017-06-12
147299,"Phòng trọ đẹp mới xây, phòng rộng và cực đẹp ngay ngã tư thủ đức",2.6,20.0,Thủ Đức,Hồ Chí Minh,2017-06-12
147302,"CHO THUÊ PHÒNG GIÁ 2.0  2,5 TRIỆU/THÁNG, 15  22M2. NGAY CỔNG SÂN BAY ĐƯỜNG HẬU GIANG",2.0,18.0,Tân Bình,Hồ Chí Minh,2017-06-12
147281,Cho thuê phòng  mới đẹp có máy lạnh máy giặt wifi đuờng D1 bình thạnh,4.5,30.0,Bình Thạnh,Hồ Chí Minh,2017-06-11
147284,"Phòng lầu 1 sạch sẽ, có toilet riêng",3.5,28.0,Quận 6,Hồ Chí Minh,2017-06-11
147273,"Cho thuê phòng cao cấp Nguyễn Thượng Hiền f5 Bình Thạnh 99,9k/ ngày",2.999,24.0,Bình Thạnh,Hồ Chí Minh,2017-06-11
147276,"Cho nữ thuê phòngCMT8,Q.3gần cv Lê Thị RiêngLH0938.159.884",2.5,25.0,Quận 3,Hồ Chí Minh,2017-06-11
147278,"Cần 2 nữ NVVP ở ghép nhà nguyên căn 100m2 Nguyễn Đình Chính, Phú Nhuận.",1.5,100.0,Phú Nhuận,Hồ Chí Minh,2017-06-11
146439,Cho nữ thuê phòng trọ giáp Q5 ngay cầu chữ Y,2.8,16.0,Quận 8,Hồ Chí Minh,2017-06-11
147268,Cho thuê phòng trọ NỮ,1.5,15.0,Tân Bình,Hồ Chí Minh,2017-06-11
147288,Phòng cao cấp đầy đủ nội thất,3.2,40.0,Bình Chánh,Hồ Chí Minh,2017-06-11
140045,"Phòng trọ MT 28 Hòa Hưng, giáp Q1, 25m2, ban công, wc, đủ nội thất, giờ tự do, 4.3 triệu",4.3,25.0,Quận 10,Hồ Chí Minh,2017-06-11
147259,"cho Nữ thuê phòng trọ q1 giá rẻ , chính chủ ,",2.0,20.0,Quận 1,Hồ Chí Minh,2017-06-11
147285,cho thuê căn hộ mini đầy đủ nội thất quận 7,6.0,28.0,Quận 7,Hồ Chí Minh,2017-06-11
147260,CHO THUÊ PHÒNG TRỌ MỚI XÂY DỰNG,2.5,15.0,Nhà Bè,Hồ Chí Minh,2017-06-10
147225,"Phòng cho thuê cao cấp quận 1, full nội thất, cách công viên 23/9 3 phút. LH 09.6323.6325",5.5,25.0,Quận 1,Hồ Chí Minh,2017-06-10
147255,"Cho thuê phòng MINH PHỤNG 3/2 VÒNG XOAY CÂY GÕ. giá 2tr6 đến 2tr8,lh 0932776162,A Nguyên",2.5,20.0,Quận 11,Hồ Chí Minh,2017-06-10
147264,Cho thuê PHÒNG TRỌ k.vực trung tâm Q10,3.0,30.0,Quận 10,Hồ Chí Minh,2017-06-10
147265,"Cho Thuê Phòng Trọ Mới Xây, Đẹp",1.8,16.0,Thủ Đức,Hồ Chí Minh,2017-06-10
147266,"Cho thuê phòng thoáng , mát, đẹp.",2.5,16.0,Quận 10,Hồ Chí Minh,2017-06-10
147224,"Căn hộ dịch vụ cho thuê quận 10, 1pn, full nội thất 45m2, hẻm ô tô, gần cầu vượt 3/2.",8.5,45.0,Quận 10,Hồ Chí Minh,2017-06-10
147256,"Cho thuê phòng trọ tại Đường Số 7, Thủ Đức, Hồ Chí Minh diện tích 17m2 giá 2.6 Triệu/tháng",2.6,17.0,Thủ Đức,Hồ Chí Minh,2017-06-10
147248,CHO NỮ THUÊ PHÒNG TRỌ QUẬN 10 1TR4/PHONG/NG,1.4,12.0,Quận 10,Hồ Chí Minh,2017-06-09
147246,CHO THUÊ NHÀ TRỌ Q.7 GẦN LOTTE,2.7,26.0,Quận 7,Hồ Chí Minh,2017-06-09
127787,"Cho thuê phòng trọ,giờ giấc tự do,giá rẻ THU DUC...co bao ve 24/24",3.0,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-09
147250,"PHÒNG MỚI XÂY QUẬN THỦ ĐỨC, GIỜ GIẤC TỰ DO, BẢO VỆ 24/24",2.85,20.0,Thủ Đức,Hồ Chí Minh,2017-06-09
145266,"Nhà mới xây còn 1 phòng cao cấp 25m2  hẻm 65/7 Tân Kỳ Tân Quý, Tân Phú",2.5,25.0,Tân Phú,Hồ Chí Minh,2017-06-09
147247,1 nam SV hoặc NVVP ở ghép Q.3...,1.0,18.0,Quận 3,Hồ Chí Minh,2017-06-09
126423,"NHÀ LẦU 5 TẦNG, CHO THUÊ PHÒNG TRỌ ĐẸP",3.3,24.0,Bình Thạnh,Hồ Chí Minh,2017-06-09
147234,"PHÒNG CAO CẤP NGAY SÂN BAY CHO THUÊ, ĐẦY ĐỦ TIỆN NGHI, GIỜ GIẤC TỰ DO",3.5,20.0,Tân Bình,Hồ Chí Minh,2017-06-09
135984,phong tro đep,2.5,24.0,Bình Thạnh,Hồ Chí Minh,2017-06-09
147240,"Cho thuê phòng trọ 06 Phan Huy Thực, P Tân Kiểng, Quận 7 20 phòng đẹp. Giá chỉ từ 2,5 đến 4triệu/th",2.5,25.0,Quận 7,Hồ Chí Minh,2017-06-09
147241,"Cho thuê phòng cao cấp đủ đồ, mặt tiền Tống Văn Hên",4.0,25.0,Tân Bình,Hồ Chí Minh,2017-06-09
147238,"Phòng đẹp 189/11 Nguyễn Văn Đậu, P. 11, Bình Thạnh hình thật 100 0945999335",4.0,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-09
147236,CHo thuê phòng giá rẻ Quận 11,2.8,20.0,Quận 11,Hồ Chí Minh,2017-06-09
147223,CHO THUÊ PHÒNG TRỌ CAO CẤP,6.0,40.0,Quận 2,Hồ Chí Minh,2017-06-08
147216,Cho thuê phòng trọ đường Tô Hiến Thành Quận 10,2.2,11.0,Quận 10,Hồ Chí Minh,2017-06-08
147204,"cho thuê phòng trọ sạch đẹp, có chỗ nấu ăn, để xe",4.0,30.0,Bình Thạnh,Hồ Chí Minh,2017-06-07
146183,"PHÒNG TRỌ CHO THUÊ BAO NỘI THẤT GIÁ 4.5TR Ở ĐƯỜNG ĐIỆN BIÊN PHỦ, Q10",4.5,25.0,Quận 10,Hồ Chí Minh,2017-06-07
147194,CAN THEM 01 BAN NU O GHEP,1.0,20.0,Quận 8,Hồ Chí Minh,2017-06-07
147101,phòng trọ cho thuê gần phú mỹ hưng quận 7,3.0,18.0,Quận 7,Hồ Chí Minh,2017-06-07
147208,Cho thuê phòng trọ cho sinh viên nữ,1.6,15.0,Phú Nhuận,Hồ Chí Minh,2017-06-07
124101,"phòng cho thuê giá rẻ mới  sạch, đẹp cho SV  NVVP",1.7,14.0,Quận 8,Hồ Chí Minh,2017-06-07
147182,Phòng Tiện Nghi Gần Sân Bay giờ Tự Do có máy lạnh bao điện nước,2.3,20.0,Tân Bình,Hồ Chí Minh,2017-06-06
147188,Cho Thuê Phòng 1 nam Văn Phòng,1.8,20.0,Tân Bình,Hồ Chí Minh,2017-06-06
146729,"Phòng trọ tốt quận 3, đầy đủ tiện nghi, không gian thoáng mát, an ninh 24/24. LH 09.6323.6325",5.5,25.0,Quận 3,Hồ Chí Minh,2017-06-06
147180,"Phòng mới xây, sạch sẽ, thoáng mát có nhà vệ sinh riêng",2.2,18.0,Gò Vấp,Hồ Chí Minh,2017-06-06
147181,"cho nữ thuê phòng trọ, sạch sẽ thoáng mát, yên tĩnh",2.0,10.0,Bình Thạnh,Hồ Chí Minh,2017-06-06
128911,phòng trọ giá rẻ ở bình thạnh,1.7,15.0,Bình Thạnh,Hồ Chí Minh,2017-06-06
127518,CHO THUÊ PHÒNG TRỌ MỚI GẦN CV LÊ THỊ RIÊNG,3.0,20.0,Tân Bình,Hồ Chí Minh,2017-06-06
147183,Phòng Tiện Nghi Như Khách Sạn_Khu Dân Cư Cao Cấp,5.5,25.0,Gò Vấp,Hồ Chí Minh,2017-06-06
147186,CHO NỮ THUÊ PHÒNG CAO CẤP TÔ HIẾN THÀNH Q10,7.0,40.0,Quận 10,Hồ Chí Minh,2017-06-06
147192,"CHO THUÊ PHÒNG TRỌ CÓ GÁC, SẠCH SẼ, THOÁNG MÁT",2.2,24.0,Quận 7,Hồ Chí Minh,2017-06-06
147169,CHO NỮ THUÊ PHÒNG Ở GHÉP 2 NỮ,1.35,23.0,Quận 3,Hồ Chí Minh,2017-06-05
147157,"Cho thuê phòng làm văn phòng, tổng diện tích 60m2, giá 5 triệu",5.0,60.0,Tân Phú,Hồ Chí Minh,2017-06-05
147168,"Cho thuê phòng trọ Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức",2.0,14.0,Thủ Đức,Hồ Chí Minh,2017-06-05
147040,"Phòng trọ quận 10, ngay đại học bách khoa,giờ giấc tự do, không chung chủ",4.0,25.0,Tân Bình,Hồ Chí Minh,2017-06-05
147164,"Cho thuê phòng trọ 86 Lê Bình, Quận Tân Bình 40m2",4.0,40.0,Tân Bình,Hồ Chí Minh,2017-06-05
147171,PHÒNG SINH VIÊN GẦN KTX SƯ PHẠM,2.0,25.0,Quận 11,Hồ Chí Minh,2017-06-05
147162,"CHO THUÊ 3 PHÒNG TRỌ ĐƯỜNG TRẦN HƯNG ĐẠO, Q1",1.5,10.0,Quận 1,Hồ Chí Minh,2017-06-05
147165,Cho thuê phòng trọ 219/52,1.7,20.0,Bình Tân,Hồ Chí Minh,2017-06-05
144244,"Cho thuê phòng trọ để ở và kiot để kinh doanh tại Linh Trung, Thủ Đức",2.6,18.0,Thủ Đức,Hồ Chí Minh,2017-06-05
146277,"Cho thuê phòng trọ phường Tân Kiểng, Quận 7",2.0,20.0,Quận 7,Hồ Chí Minh,2017-06-04
130931,"PHÒNG ĐẸP, CỬA SỔ, CHỈ 2TR/THÁNG",2.0,15.0,Gò Vấp,Hồ Chí Minh,2017-06-04
131906,"Phòng đẹp Có máy lạnh, WC tạị Hàng Xanh từ 1,8  3tr",1.8,14.0,Bình Thạnh,Hồ Chí Minh,2017-06-04
147151,Cho Thuê phòng trọ mới xây 100 quận Bình Thạnh,2.6,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-04
144167,"Phòng Máy LẠNH, Cửa Sổ, chỉ 2tr/th,Phú Nhuận",2.0,20.0,Phú Nhuận,Hồ Chí Minh,2017-06-04
147154,"Cho Thuê mặt bằng kinh doanh Phòng ở giá hợp lý, tiện lloi",5.8,50.0,Tân Bình,Hồ Chí Minh,2017-06-04
147149,CHO THUÊ PHÒNG TRỌ QUẬN 12,1.1,30.0,Quận 12,Hồ Chí Minh,2017-06-04
147131,"Cho thuê phòng trọ rộng rãi, có gác lửng, thoáng mát, gần chợ HHThám P13, Q.Tân Bình",1.8,18.0,Tân Bình,Hồ Chí Minh,2017-06-03
144964,PHÒNG CAO CẤP TRUNG TÂM TP TIÊN NGHI KHÁCH SAN CHO THUÊ GIÁ RẺ,3.5,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-03
147140,"PHÒNG KHÁCH SẠN THEO THÁNG, GIÁ RẺ, TẠI ĐƯỜNG CỘNG HÒA  TÂN BÌNH",3.5,20.0,Tân Bình,Hồ Chí Minh,2017-06-03
147138,PHÒNG TRỌ ĐƯỜNG QUANG TRUNG MỚI XÂY DẠNG CHUNG CƯ MINI,2.5,32.0,Gò Vấp,Hồ Chí Minh,2017-06-03
147137,Phòng cho thuê ngay chợ Tân Thuận gần các quân trung tâm,1.8,20.0,Quận 7,Hồ Chí Minh,2017-06-03
147134,"PHÒNG TRỌ TIỆN NGHI, AN TOÀN, GIÁ TỐT",3.0,25.0,Tân Bình,Hồ Chí Minh,2017-06-03
147132,CHO THUÊ PHÒNG TRỌ GẦN TRƯỜNG CAO ĐẲNG ĐIỆN LỰC TP HCM,1.0,12.0,Quận 12,Hồ Chí Minh,2017-06-03
140090,"Phòng trọ MT Hòa Hưng, giáp Q.1, 25m2, lầu 1, ban công, giường ,ML, tủ, giờ tự do, 4.3 triệu",4.3,23.0,Quận 10,Hồ Chí Minh,2017-06-03
147128,CHO THUÊ PHÒNG Ở CAO CẤP ĐẦY ĐỦ TIỆN NGHI QUẬN BÌNH THẠNH,3.5,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-03
147121,Cho nữ thuê phòng trọ mời,2.5,25.0,Quận 5,Hồ Chí Minh,2017-06-03
147122,"phòng chung cư, giờ giấc tự do, dành cho NVVP, tiền nghi, sạch sẽ",3.0,118.0,Tân Bình,Hồ Chí Minh,2017-06-03
124705,PHÒNG CHO THUÊ NGAY SÁT TRƯỜNG ĐH HUTECH BÌNH THẠNH,3.2,20.0,Bình Thạnh,Hồ Chí Minh,2017-06-03
147125,"Cho thuê phòng trọ Phú nhuận, full tiện nghi, tự do, không chung chủ giá rẻ đường Đỗ Tấn Phong",5.5,30.0,Phú Nhuận,Hồ Chí Minh,2017-06-03
147127,cho vk ck thue o lau dai,2.0,20.0,Bình Chánh,Hồ Chí Minh,2017-06-03
147124,Phòng Cho Thuê Cao Cấp Q7,3.0,18.0,Quận 7,Hồ Chí Minh,2017-06-03
147105,Nguyễn Văn Đậu cho thuê phòng lớn nhà mặt tiền đường,5.0,50.0,Bình Thạnh,Hồ Chí Minh,2017-06-02
146967,Phòng trọ sinh viên,2.0,10.0,Quận 5,Hồ Chí Minh,2017-06-02
147057,Phòng đẹp đủ tiện nghi có bếp đường Cô Giang Q.1,8.0,25.0,Quận 1,Hồ Chí Minh,2017-06-02
147100,Cho thuê 1 phòng trọ 12m2 có cửa sổ Q3,2.5,12.0,Quận 3,Hồ Chí Minh,2017-06-02
147115,cho thuê phòng trọ gần vòng xoay trần não,5.2,35.0,Quận 2,Hồ Chí Minh,2017-06-02
147120,"Phòng trọ có ban công thoáng mát, có tollet riêng giờ giấc tựdo",3.0,30.0,Tân Bình,Hồ Chí Minh,2017-06-02
147112,CHO THUÊ PHÒNG_ CHUNG CƯ TOPAZ CAO LỖ,3.5,25.0,Quận 8,Hồ Chí Minh,2017-06-02
147119,CHO THUÊ PHÒNG TRỌ GIÁ RẺ,1.5,12.0,Tân Bình,Hồ Chí Minh,2017-06-02
139968,"Cho thuê nhiều phòng trọ Mới Xây Quận TÂN PHÚ, 985/49/6 Âu Cơ",2.2,25.0,Tân Phú,Hồ Chí Minh,2017-06-01
119174,Phòng đẹp cao cấp tiện nghi,4.5,30.0,Quận 10,Hồ Chí Minh,2017-06-01
147056,Phòng đẹp đủ tiện nghi đường Cô Giang Q.1,8.0,25.0,Quận 1,Hồ Chí Minh,2017-06-01
147060,"Phòng trọ cao cấp cho thuê, full nội thất, có thang máy, bảo vệ 24/24, ngay cầu Thị Nghè",5.0,25.0,Bình Thạnh,Hồ Chí Minh,2017-06-01
146756,"Cho nữ ở ghép Giường Tầng ký túc xá cao cấp, sạch sẽ, an ninh, bao điện nước. LH 09.6323.6325",1.5,25.0,Quận 10,Hồ Chí Minh,2017-06-01
147087,Phòng cho thuê Quận 6,1.7,22.0,Quận 6,Hồ Chí Minh,2017-06-01
147095,phòng đầy đủ tiện nghi quận 8,3.5,25.0,Quận 8,Hồ Chí Minh,2017-06-01
147098,cho thuê phòng trọ tại tân bình,3.0,24.0,Tân Bình,Hồ Chí Minh,2017-06-01
147070,Cho thue phong tro,1.8,25.0,Thủ Đức,Hồ Chí Minh,2017-05-31
147072,Cho thuê phòng trọ yên tĩnh thoáng mát,1.5,12.0,Quận 5,Hồ Chí Minh,2017-05-31
147069,"Phòng cho thuê chuẩn KS 3 sao, có bếp, khu dân cư sang trọng, góc Phạm HùngNguyễn Văn Linh",4.0,25.0,Bình Chánh,Hồ Chí Minh,2017-05-31
147079,phòng cho thuê giá rẻ có wc và lối đi riêng,2.6,24.0,Phú Nhuận,Hồ Chí Minh,2017-05-31
147082,"Phòng có nhà vệ sinh riêng, rộng rãi, thoáng mát, an ninh",3.5,25.0,Bình Thạnh,Hồ Chí Minh,2017-05-31
147077,cho thuê phòng trọ giá rẻ đường cây trâm,2.2,17.0,Gò Vấp,Hồ Chí Minh,2017-05-31
147068,Cho Thuê Phòng Trọ Mặt Tiền 153A Đường Số 10,2.5,24.0,Bình Tân,Hồ Chí Minh,2017-05-31
147065,Phòng trọ cao cấp mới 100 gần chợ Hạnh Thông Tây,2.5,16.0,Gò Vấp,Hồ Chí Minh,2017-05-30
147062,"Phòng trọ phường 11, quận 5 gần trường Y dược",1.4,9.0,Quận 5,Hồ Chí Minh,2017-05-30
147054,"CHO THUÊ PHÒNG, QUẬN 1, HCM",3.7,20.0,Quận 1,Hồ Chí Minh,2017-05-30
147053,Cho thuê phòng trọ giá rẻ mới xây phòng đẹp an ninh,2.2,20.0,Tân Bình,Hồ Chí Minh,2017-05-30
146827,"Cho thuê phòng trọ giá rẻ quận Bình Thạnh full nội thất cao cấp, giờ giấc tự do, ngay cầu thị nghè.",5.5,25.0,Bình Thạnh,Hồ Chí Minh,2017-05-30
146783,"Phòng trọ cao cấp quận Phú NHuận, nội thất sang trọng, giờ giấc tự do. LH 09.6323.6325",6.0,20.0,Phú Nhuận,Hồ Chí Minh,2017-05-30
147043,"Cho Thuê Nhà Trọ Ngã Tư An Sương,",2.5,40.0,Quận 12,Hồ Chí Minh,2017-05-29
147031,"Cho thuê phòng trọ riêng biệt lối đi riêng, an ninh Tân Bình",2.0,15.0,Tân Bình,Hồ Chí Minh,2017-05-29
147046,PHÒNG CHO THUÊ SẠCH SẼ GIÁ RẺ,2.0,10.0,Quận 10,Hồ Chí Minh,2017-05-29
147048,"Cho thuê phòng trọ biệt lập, đường Trường Chinh, Q.Tân Bình",2.0,20.0,Tân Bình,Hồ Chí Minh,2017-05-29
147049,PHÒNG DỊCH VỤ TRONG CHUNG CƯ CAO CẤP,6.0,30.0,Quận 7,Hồ Chí Minh,2017-05-29
147041,Cho thuê phòng trọ quận phú nhuận,2.5,20.0,Phú Nhuận,Hồ Chí Minh,2017-05-29
147037,Cho thuê phòng trọ mới xây,2.0,18.0,Thủ Đức,Hồ Chí Minh,2017-05-29
147038,Phòng cho thuê trong nhà tại quận 7,3.0,25.0,Quận 7,Hồ Chí Minh,2017-05-29
147025,cần cho thuê lai 1 phong tại lô S cư xá Thanh đa,2.5,45.0,Bình Thạnh,Hồ Chí Minh,2017-05-28
147023,"Cần nhượng lại phòng trọ tại sô 58/14 Đồng Nai, Q10",3.0,20.0,Quận 10,Hồ Chí Minh,2017-05-28
147021,Phòng cho thuê mới đẹp quận 11,3.5,25.0,Quận 11,Hồ Chí Minh,2017-05-28
147016,"Share Phòng chung cư giờ giắc tự do, full nội thất Hoặc tìm 1 bạn nữ ở ghép",3.0,30.0,Tân Phú,Hồ Chí Minh,2017-05-28
147022,Phòng cho thuê Q12 Đường TL 19 Hà Huy GIáp,1.5,20.0,Quận 12,Hồ Chí Minh,2017-05-28
147024,"Cho nữ sinh viên , văn phòng , hộ gia đình thuê trọ",2.5,25.0,Tân Phú,Hồ Chí Minh,2017-05-28
147028,CHO THUÊ PHÒNG ĐẸP NHƯ CĂN HỘ MINI,3.6,38.0,Tân Phú,Hồ Chí Minh,2017-05-28
147019,CHO THUÊ PHÒNG TRỌ GIÁ TỪ 1.350.000  2.000.000,1.35,18.0,Gò Vấp,Hồ Chí Minh,2017-05-28
133120,"Phòng MINI, mới 100, cao cấp, thoáng mát. Trung tâm Bình Thạnh",2.9,20.0,Bình Thạnh,Hồ Chí Minh,2017-05-27
147010,"Cho thuê phòng trung tâm quận 1, đầy đủ tiện nghi",4.0,20.0,Quận 1,Hồ Chí Minh,2017-05-27
147005,"Cho thuê phòng trọ mới xây sạch, đẹp ngay trung tâm thành phố",2.6,13.0,Quận 10,Hồ Chí Minh,2017-05-27
146971,"Nhà mới xây, thang máy, free wifi, tự do giờ giấc",2.5,15.0,Tân Bình,Hồ Chí Minh,2017-05-27
142937,"PHÒNG ĐỦ TIỆN NGHI GIÁ RẺ GẦN ĐH RMIT,PHÚ MỸ HƯNG,CĐ VIỆT MỸ,KDC TRUNG SƠN,TÔN ĐỨC THẮNG,LOTTE,..Q7",3.5,30.0,Quận 7,Hồ Chí Minh,2017-05-26
146991,"Phòng trọ đầy đủ tiện nghi, rộng rãi  thoáng mát, khu trung tâm, hẻm an ninh, dịch vụ chu đáo",7.0,30.0,Phú Nhuận,Hồ Chí Minh,2017-05-26
146993,Cho Thuê Phòng Giá Rẻ Tân Bình,2.0,15.0,Tân Bình,Hồ Chí Minh,2017-05-26
146989,NHÀ CHÍNH CHỦ CÒN 02 PHÒNG TRO CHO THUÊ ĐẦY ĐỦ TIỆN NGHI,2.5,20.0,Gò Vấp,Hồ Chí Minh,2017-05-26
147001,"Cho thuê phòng trọ đường Nguyễn Ảnh Thủ, Hóc Môn",1.5,16.0,Hóc Môn,Hồ Chí Minh,2017-05-26
146990,"Phòng đầy đủ tiện nghi,ngay Nguyễn Thị Thập,Q7",2.8,20.0,Quận 7,Hồ Chí Minh,2017-05-26
146998,PHÒNG CHO THUÊ ĐƯỜNG PHAN ĐĂNG LƯU   QUẬN PHÚ NHUẬN  GIÁ 2.2T,2.2,16.0,Phú Nhuận,Hồ Chí Minh,2017-05-26
144497,"ngay Vincom nam long. cho thuê phòng trọ mới xây thoáng mát, nhà để xe riêng, sân có bàn ghế đá rộng rãi",2.4,18.0,Quận 7,Hồ Chí Minh,2017-05-26
144402,Cho thuê phòng trọ cao cấp,2.3,25.0,Tân Bình,Hồ Chí Minh,2017-05-26
147002,"651 xô viết nghệ tĩnh p26 ,q.bình thạnh còn 4p cho thuê giá rẻ....",2.5,20.0,Bình Thạnh,Hồ Chí Minh,2017-05-26
145310,Cho thuê phòng trọ tiện nghi,2.3,25.0,Gò Vấp,Hồ Chí Minh,2017-05-26
146997,"Chính chủ cho thuê phòng trọ giá rẻ, đầy đủ nội thất, giờ giấc tự do",4.5,30.0,Quận 11,Hồ Chí Minh,2017-05-26
136120,CHO THUÊ PHÒNG RE THOÁNG MÁT Q BÌNH TÂN,2.7,25.0,Bình Tân,Hồ Chí Minh,2017-05-25
146707,CHO THUÊ PHÒNG TRỌ gần đại học Văn Lang,2.5,30.0,Bình Thạnh,Hồ Chí Minh,2017-05-25
146979,Cho Thuê Phòng Trọ Sau Bệnh Viện Quận 2,2.5,15.0,Quận 2,Hồ Chí Minh,2017-05-25
146986,Nhà trọ cho thuê Bình Thạnh,2.0,18.0,Bình Thạnh,Hồ Chí Minh,2017-05-25
146977,"Phòng trọ giá rẻ, sạch sẽ, quận 10",2.5,25.0,Quận 10,Hồ Chí Minh,2017-05-25
146984,Cho thuê phòng trọ mới xây,2.5,8.0,Quận 6,Hồ Chí Minh,2017-05-25
146982,cho thuê phòng cao cấp giá bình dân,5.0,50.0,Quận 2,Hồ Chí Minh,2017-05-25
137354,"Phòng trọ quận 4 5m2 giá chỉ 1,2tr",1.2,5.0,Quận 4,Hồ Chí Minh,2017-05-25
146957,", phòng mới xây tại cao ốc số 300/23/23a nguyễn văn linh,phường bình thuận, gần chợ tân mỹ,quận 7",2.5,25.0,Quận 7,Hồ Chí Minh,2017-05-24
146969,Cho thuê phòng trọ giá rẻ quận Bình Thạnh,2.2,20.0,Bình Thạnh,Hồ Chí Minh,2017-05-24
146963,PHÒNG CHO THUÊ AN NINH SẠCH SẼ,1.4,20.0,Thủ Đức,Hồ Chí Minh,2017-05-24
